bill_n,date,time,item,amount,unit_price,total,payment_type(cash/card),buyer_id,shop_id,purchase_cost,date_of_purchase
100002023,2016-01-27,20:31:12,"Trousers type 8, Adidas",2,2127.06,4254.12,cash,,shop_1,2106,2016-02-01
100002024,2018-06-04,10:15:33,"Trousers type 6, Adidas",1,1532.0,1532.0,cash,483.0,shop_7,766,2018-06-04
100002024,2018-06-04,10:15:33,"Shirt type 8, Reebok",1,1187.9300000000003,1187.9300000000003,cash,483.0,shop_7,563,2018-06-04
100002025,2016-07-06,18:42:32,"T-shirt type 1, Adidas",1,446.103,446.103,cash,,shop_9,219,2016-07-08
100002026,2016-07-25,11:59:46,"Belt type 2, Reebok",1,440.99000000000007,440.99000000000007,cash,1228.0,shop_8,209,2016-07-25
100002026,2016-07-25,11:59:46,"Trousers type 1, Nike",1,2275.036,2275.036,cash,1228.0,shop_8,937,2016-07-25
100002027,2017-08-07,13:56:41,"Shirt type 5, Adidas",2,1161.0216,2322.0432,card,,shop_3,1558,2017-08-08
100002027,2017-08-07,13:56:41,"T-shirt type 5, Reebok",1,665.8644999999999,665.8644999999999,card,,shop_3,323,2017-08-08
100002028,2016-11-12,17:48:23,"Socks type 4, Puma",1,297.024,297.024,card,,shop_3,168,2016-11-15
100002028,2016-11-12,17:48:23,"Socks type 1, Reebok",1,343.98,343.98,card,,shop_3,182,2016-11-15
100002028,2016-11-12,17:48:23,"Shirt type 8, Nike",1,1172.888,1172.888,card,,shop_3,542,2016-11-15
100002031,2016-06-17,15:13:09,"Shoes type 2, Puma",1,3234.944,3234.944,card,,shop_1,2032,2016-06-17
100002032,2018-05-15,11:23:04,"Sneakers type 1, Puma",1,2891.328,2891.328,cash,,shop_4,1628,2018-05-20
100002032,2018-05-15,11:23:04,"Shirt type 2, Reebok",1,554.4000000000001,554.4000000000001,cash,,shop_4,252,2018-05-20
100002032,2018-05-15,11:23:04,"Trousers type 5, Adidas",1,972.3700000000001,972.3700000000001,cash,,shop_4,479,2018-05-20
100002032,2018-05-15,11:23:04,"Cufflinks type 6, Nike",1,615.048,615.048,cash,,shop_4,294,2018-05-20
100002033,2016-02-16,15:13:10,"Slippers type 3, Puma",1,368.0,368.0,cash,,shop_9,230,2016-02-21
100002033,2016-02-16,15:13:10,"Sneakers type 6, Nike",1,4082.1443999999997,4082.1443999999997,cash,,shop_9,1923,2016-02-21
100002036,2017-09-09,19:48:19,"Hat type 4, Reebok",1,229.4,229.4,cash,,shop_7,124,2017-09-10
100002036,2017-09-09,19:48:19,"Top type 1, Adidas",1,797.16,797.16,cash,,shop_7,364,2017-09-10
100002037,2017-03-11,19:48:19,"Top type 4, Adidas",1,217.21000000000004,217.21000000000004,card,,shop_8,107,2017-03-11
100002037,2017-03-11,19:48:19,"Socks type 3, Nike",1,436.24399999999997,436.24399999999997,card,,shop_8,191,2017-03-11
100002037,2017-03-11,19:48:19,"Socks type 5, Nike",1,506.984,506.984,card,,shop_8,254,2017-03-11
100002039,2017-12-24,10:59:39,"Top type 1, Nike",1,339.15999999999997,339.15999999999997,cash,,shop_6,139,2017-12-24
100002039,2017-12-24,10:59:39,"Shirt type 2, Puma",1,845.09568,845.09568,cash,,shop_6,494,2017-12-24
100002040,2017-03-25,13:31:24,"Ball type 2, Adidas",1,87.88499999999999,87.88499999999999,cash,,shop_7,45,2017-03-25
100002040,2017-03-25,13:31:24,"Shirt type 10, Nike",1,397.46,397.46,cash,,shop_7,167,2017-03-25
100002040,2017-03-25,13:31:24,"Shirt type 10, Puma",1,495.816,495.816,cash,,shop_7,283,2017-03-25
100002040,2017-03-25,13:31:24,"Slippers type 2, Reebok",1,468.7,468.7,cash,,shop_7,218,2017-03-25
100002040,2017-03-25,13:31:24,"Sneakers type 5, Adidas",1,1507.3533,1507.3533,cash,,shop_7,783,2017-03-25
100002041,2016-03-31,09:33:26,"Trousers type 4, Adidas",2,1339.5,2679.0,card,,shop_9,1410,2016-04-05
100002041,2016-03-31,09:33:26,"Shoes type 4, Reebok",1,6167.26,6167.26,card,,shop_9,3298,2016-04-05
100002044,2017-08-22,15:00:22,"Belt type 4, Reebok",1,450.76000000000005,450.76000000000005,cash,,shop_4,236,2017-08-25
100002045,2016-03-30,12:44:07,"Trousers type 7, Nike",1,2670.744,2670.744,card,1029.0,shop_6,1299,2016-03-30
100002046,2016-10-01,20:04:11,"Trousers type 2, Adidas",1,2081.16,2081.16,cash,,shop_1,1107,2016-10-02
100002046,2016-10-01,20:04:11,"Slippers type 3, Nike",1,313.53600000000006,313.53600000000006,cash,,shop_1,138,2016-10-02
100002046,2016-10-01,20:04:11,"Shirt type 4, Puma",1,888.8800000000001,888.8800000000001,cash,,shop_1,542,2016-10-02
100002049,2017-08-09,15:39:13,"Sneakers type 1, Nike",1,3633.5317200000004,3633.5317200000004,card,851.0,shop_1,1887,2017-08-12
100002050,2016-09-10,20:30:15,"Shirt type 9, Puma",1,669.8000000000001,669.8000000000001,cash,1227.0,shop_1,425,2016-09-10
100002050,2016-09-10,20:30:15,"Belt type 3, Reebok",2,714.4200000000001,1428.8400000000001,cash,1227.0,shop_1,756,2016-09-10
100002050,2016-09-10,20:30:15,"Shirt type 6, Adidas",1,1333.2,1333.2,cash,1227.0,shop_1,606,2016-09-10
100002050,2016-09-10,20:30:15,"Top type 3, Nike",1,534.9999999999999,534.9999999999999,cash,1227.0,shop_1,250,2016-09-10
100002051,2018-09-09,17:47:15,"Cap type 2, Puma",1,258.00480000000005,258.00480000000005,cash,353.0,shop_4,190,2018-09-10
100002051,2018-09-09,17:47:15,"Trousers type 12, Puma",1,296.192,296.192,cash,353.0,shop_4,178,2018-09-10
100002051,2018-09-09,17:47:15,"Sneakers type 5, Nike",1,2494.0080000000003,2494.0080000000003,cash,353.0,shop_4,1206,2018-09-10
100002051,2018-09-09,17:47:15,"Trousers type 9, Puma",1,858.2800000000001,858.2800000000001,cash,353.0,shop_4,499,2018-09-10
100002053,2017-04-10,11:13:00,"Shirt type 9, Adidas",1,1818.46,1818.46,card,,shop_6,838,2017-04-10
100002053,2017-04-10,11:13:00,"Socks type 2, Adidas",1,107.52,107.52,card,,shop_6,56,2017-04-10
100002053,2017-04-10,11:13:00,"Trousers type 3, Adidas",1,2084.1023999999998,2084.1023999999998,card,,shop_6,1102,2017-04-10
100002053,2017-04-10,11:13:00,"Cufflinks type 3, Adidas",1,396.44,396.44,card,,shop_6,187,2017-04-10
100002053,2017-04-10,11:13:00,"Belt type 1, Reebok",1,613.88,613.88,card,,shop_6,298,2017-04-10
100002053,2017-04-10,11:13:00,"Cufflinks type 7, Nike",2,552.5351999999999,1105.0703999999998,card,,shop_6,504,2017-04-10
100002053,2017-04-10,11:13:00,"Trousers type 11, Reebok",1,1816.8400000000001,1816.8400000000001,card,,shop_6,857,2017-04-10
100002055,2017-07-01,09:57:41,"T-shirt type 5, Nike",1,568.4000000000001,568.4000000000001,cash,,shop_9,245,2017-07-04
100002056,2016-02-10,11:45:48,"Belt type 1, Puma",1,310.184,310.184,cash,,shop_1,191,2016-02-13
100002056,2016-02-10,11:45:48,"Boots type 6, Adidas",1,5889.38,5889.38,cash,,shop_1,2714,2016-02-13
100002056,2016-02-10,11:45:48,"Boots type 5, Nike",1,7046.318399999999,7046.318399999999,cash,,shop_1,3543,2016-02-13
100002057,2017-12-27,18:31:08,"Trousers type 2, Nike",1,1406.532,1406.532,cash,,shop_6,597,2017-12-29
100002057,2017-12-27,18:31:08,"Trousers type 12, Nike",1,1640.3119999999997,1640.3119999999997,cash,,shop_6,758,2017-12-29
100002057,2017-12-27,18:31:08,"Sneakers type 6, Puma",1,2577.472,2577.472,cash,,shop_6,1564,2017-12-29
100002057,2017-12-27,18:31:08,"Trousers type 6, Puma",1,1241.952,1241.952,cash,,shop_6,761,2017-12-29
100002058,2018-08-17,18:21:03,"Top type 3, Reebok",2,560.1899999999999,1120.3799999999999,card,,shop_7,526,2018-08-17
100002058,2018-08-17,18:21:03,"Ball type 1, Nike",1,111.93599999999999,111.93599999999999,card,,shop_7,48,2018-08-17
100002058,2018-08-17,18:21:03,"Shirt type 5, Adidas",1,1189.6888,1189.6888,card,,shop_7,779,2018-08-17
100002059,2017-08-07,11:59:26,"T-shirt type 1, Puma",1,233.69600000000003,233.69600000000003,card,,shop_5,134,2017-08-07
100002060,2016-02-07,20:38:50,"Belt type 3, Reebok",1,714.4200000000001,714.4200000000001,cash,,shop_7,378,2016-02-07
100002062,2016-04-14,13:53:01,"Boots type 1, Nike",1,6055.728,6055.728,cash,,shop_3,2814,2016-04-16
100002062,2016-04-14,13:53:01,"Hat type 4, Reebok",1,229.4,229.4,cash,,shop_3,124,2016-04-16
100002063,2017-07-08,11:31:44,"Hat type 3, Adidas",1,231.0,231.0,cash,,shop_3,110,2017-07-13
100002063,2017-07-08,11:31:44,"Hat type 7, Puma",1,386.78400000000005,386.78400000000005,cash,,shop_3,237,2017-07-13
100002063,2017-07-08,11:31:44,"Shirt type 8, Puma",1,475.2,475.2,cash,,shop_3,264,2017-07-13
100002064,2018-04-30,17:37:14,"Shirt type 9, Adidas",1,1818.46,1818.46,cash,,shop_8,838,2018-04-30
100002065,2018-06-05,15:41:00,"Shirt type 2, Puma",1,853.6320000000001,853.6320000000001,card,845.0,shop_9,494,2018-06-05
100002065,2018-06-05,15:41:00,"Shirt type 7, Puma",1,872.18208,872.18208,card,845.0,shop_9,644,2018-06-05
100002066,2017-10-12,09:21:55,"Socks type 7, Adidas",1,717.3360000000001,717.3360000000001,cash,,shop_6,369,2017-10-12
100002066,2017-10-12,09:21:55,"Shirt type 10, Adidas",1,446.8999999999999,446.8999999999999,cash,,shop_6,205,2017-10-12
100002067,2017-01-26,20:45:47,"T-shirt type 1, Puma",1,233.69600000000003,233.69600000000003,cash,,shop_2,134,2017-01-27
100002068,2018-04-11,10:25:48,"T-shirt type 6, Puma",2,181.28,362.56,card,,shop_2,220,2018-04-16
100002068,2018-04-11,10:25:48,"Sneakers type 3, Adidas",1,3241.2599999999998,3241.2599999999998,card,,shop_2,1637,2018-04-16
100002069,2017-01-25,09:44:13,"Trousers type 7, Puma",1,482.232,482.232,cash,371.0,shop_4,283,2017-01-25
100002069,2017-01-25,09:44:13,"Hat type 2, Adidas",1,225.82799999999997,225.82799999999997,cash,371.0,shop_4,136,2017-01-25
100002071,2017-06-09,18:17:42,"Socks type 3, Puma",1,545.8176000000001,545.8176000000001,cash,860.0,shop_8,368,2017-06-09
100002071,2017-06-09,18:17:42,"Sneakers type 2, Reebok",1,1295.84,1295.84,cash,860.0,shop_8,712,2017-06-09
100002072,2017-11-08,16:47:33,"Hat type 2, Reebok",1,378.4,378.4,cash,,shop_4,176,2017-11-08
100002074,2017-07-25,11:06:06,"Cap type 2, Nike",1,541.66,541.66,card,,shop_3,265,2017-07-26
100002074,2017-07-25,11:06:06,"Trousers type 11, Puma",1,544.8240000000001,544.8240000000001,card,,shop_3,329,2017-07-26
100002074,2017-07-25,11:06:06,"T-shirt type 3, Reebok",1,440.7,440.7,card,,shop_3,226,2017-07-26
100002075,2018-06-13,09:19:30,"Socks type 7, Adidas",2,797.0400000000001,1594.0800000000002,cash,922.0,shop_3,738,2018-06-13
100002075,2018-06-13,09:19:30,"Cufflinks type 1, Nike",1,495.824,495.824,cash,922.0,shop_3,233,2018-06-13
100002075,2018-06-13,09:19:30,"Hat type 1, Nike",2,464.1120000000001,928.2240000000002,cash,922.0,shop_3,396,2018-06-13
100002075,2018-06-13,09:19:30,"Cufflinks type 5, Puma",1,250.88,250.88,cash,922.0,shop_3,140,2018-06-13
100002075,2018-06-13,09:19:30,"Cap type 2, Puma",1,298.908,298.908,cash,922.0,shop_3,190,2018-06-13
100002079,2017-10-08,12:54:32,"Socks type 6, Reebok",1,691.5999999999999,691.5999999999999,cash,,shop_7,380,2017-10-08
100002080,2017-09-09,19:03:04,"Hat type 8, Reebok",1,409.64,409.64,card,,shop_1,209,2017-09-09
100002081,2016-11-23,13:19:16,"Socks type 3, Adidas",1,466.85999999999996,466.85999999999996,cash,715.0,shop_8,251,2016-11-25
100002081,2016-11-23,13:19:16,"Ball type 1, Nike",1,111.93599999999999,111.93599999999999,cash,715.0,shop_8,48,2016-11-25
100002081,2016-11-23,13:19:16,"Hat type 6, Adidas",1,487.59999999999997,487.59999999999997,cash,715.0,shop_8,265,2016-11-25
100002083,2017-05-13,12:52:05,"Cufflinks type 3, Puma",1,648.96,648.96,cash,,shop_1,390,2017-05-13
100002085,2017-02-25,15:44:03,"Hat type 7, Nike",2,452.60800000000006,905.2160000000001,card,,shop_6,416,2017-02-26
100002086,2018-06-30,18:04:06,"Sneakers type 4, Puma",1,1451.904,1451.904,card,,shop_6,912,2018-07-03
100002086,2018-06-30,18:04:06,"Ball type 2, Reebok",1,98.1078,98.1078,card,,shop_6,47,2018-07-03
100002087,2017-06-04,11:01:52,"T-shirt type 5, Reebok",1,700.91,700.91,cash,,shop_6,323,2017-06-04
100002089,2018-09-29,20:50:11,"Trousers type 9, Reebok",2,608.16,1216.32,card,,shop_2,672,2018-09-30
100002090,2018-03-26,20:25:24,"Trousers type 1, Adidas",1,1345.8312,1345.8312,cash,,shop_5,828,2018-03-26
100002090,2018-03-26,20:25:24,"Slippers type 1, Nike",1,371.68,371.68,cash,,shop_5,184,2018-03-26
100002091,2016-03-03,16:39:10,"Belt type 1, Reebok",2,564.7696,1129.5392,cash,,shop_7,596,2016-03-03
100002092,2016-12-08,11:07:35,"Cufflinks type 5, Nike",2,949.6480000000001,1899.2960000000003,cash,814.0,shop_5,854,2016-12-11
100002092,2016-12-08,11:07:35,"Hat type 6, Nike",1,510.02400000000006,510.02400000000006,cash,814.0,shop_5,237,2016-12-11
100002093,2016-11-26,17:30:44,"Sneakers type 4, Nike",1,1782.4279999999999,1782.4279999999999,cash,,shop_4,893,2016-11-26
100002093,2016-11-26,17:30:44,"T-shirt type 2, Puma",1,313.6,313.6,cash,,shop_4,200,2016-11-26
100002094,2017-09-18,20:33:47,"Socks type 6, Puma",1,487.968,487.968,cash,,shop_2,299,2017-09-18
100002094,2017-09-18,20:33:47,"Hat type 2, Puma",1,380.16,380.16,cash,,shop_2,220,2017-09-18
100002097,2017-08-18,15:07:09,"T-shirt type 4, Reebok",2,367.14000000000004,734.2800000000001,cash,,shop_4,348,2017-08-18
100002097,2017-08-18,15:07:09,"Cap type 2, Adidas",2,630.72,1261.44,cash,,shop_4,584,2017-08-18
100002097,2017-08-18,15:07:09,"Trousers type 9, Reebok",2,608.16,1216.32,cash,,shop_4,672,2017-08-18
100002097,2017-08-18,15:07:09,"Shirt type 12, Puma",1,548.416,548.416,cash,,shop_4,328,2017-08-18
100002098,2018-01-20,09:18:47,"Boots type 6, Puma",1,2144.936,2144.936,card,340.0,shop_1,1361,2018-01-20
100002100,2018-04-23,13:42:52,"Shirt type 12, Reebok",1,1276.8700000000001,1276.8700000000001,card,,shop_9,629,2018-04-23
100002100,2018-04-23,13:42:52,"T-shirt type 7, Reebok",1,549.12,549.12,card,,shop_9,286,2018-04-23
100002100,2018-04-23,13:42:52,"Shirt type 7, Puma",1,904.4851199999999,904.4851199999999,card,,shop_9,644,2018-04-23
100002101,2017-01-12,14:15:28,"Boots type 2, Reebok",1,2607.95,2607.95,cash,451.0,shop_8,1213,2017-01-12
100002102,2016-05-05,12:41:59,"Shoes type 3, Puma",1,5261.256,5261.256,cash,,shop_4,3003,2016-05-07
100002102,2016-05-05,12:41:59,"Sneakers type 1, Puma",1,2891.328,2891.328,cash,,shop_4,1628,2016-05-07
100002103,2017-01-21,19:55:44,"Socks type 1, Nike",1,515.088,515.088,cash,,shop_8,252,2017-01-24
100002103,2017-01-21,19:55:44,"Hat type 4, Reebok",1,229.4,229.4,cash,,shop_8,124,2017-01-24
100002104,2018-06-02,15:03:30,"Trousers type 5, Puma",1,1936.6073600000004,1936.6073600000004,card,,shop_7,1207,2018-06-02
100002104,2018-06-02,15:03:30,"Trousers type 2, Reebok",1,335.49000000000007,335.49000000000007,card,,shop_7,159,2018-06-02
100002104,2018-06-02,15:03:30,"Trousers type 12, Nike",1,1640.3119999999997,1640.3119999999997,card,,shop_7,758,2018-06-02
100002104,2018-06-02,15:03:30,"Boots type 2, Nike",1,5933.952,5933.952,card,,shop_7,2727,2018-06-02
100002104,2018-06-02,15:03:30,"Sneakers type 2, Adidas",1,1884.6729000000003,1884.6729000000003,card,,shop_7,1023,2018-06-02
100002104,2018-06-02,15:03:30,"Hat type 5, Adidas",1,322.74,322.74,card,,shop_7,163,2018-06-02
100002105,2017-06-22,19:58:01,"Socks type 6, Reebok",1,691.5999999999999,691.5999999999999,card,,shop_1,380,2017-06-23
100002105,2017-06-22,19:58:01,"Belt type 2, Adidas",1,325.95,325.95,card,,shop_1,159,2017-06-23
100002105,2017-06-22,19:58:01,"Cap type 2, Adidas",2,630.72,1261.44,card,,shop_1,584,2017-06-23
100002106,2018-01-05,14:13:37,"Shirt type 5, Adidas",1,1433.36,1433.36,cash,,shop_7,779,2018-01-05
100002108,2016-06-27,14:23:52,"Slippers type 2, Adidas",1,698.92,698.92,cash,,shop_3,346,2016-07-01
100002108,2016-06-27,14:23:52,"Hat type 6, Puma",1,391.56,391.56,cash,,shop_3,251,2016-07-01
100002109,2016-04-25,09:42:33,"Trousers type 11, Nike",1,875.4496800000001,875.4496800000001,card,,shop_5,453,2016-04-27
100002110,2017-08-11,13:36:13,"T-shirt type 3, Adidas",1,623.28,623.28,card,,shop_7,318,2017-08-11
100002111,2017-09-15,12:58:09,"Belt type 2, Nike",1,536.8,536.8,card,,shop_8,220,2017-09-15
100002111,2017-09-15,12:58:09,"Shirt type 2, Reebok",1,476.78400000000005,476.78400000000005,card,,shop_8,252,2017-09-15
100002112,2016-08-27,20:23:51,"Boots type 2, Reebok",1,2581.8705,2581.8705,cash,,shop_4,1213,2016-08-31
100002113,2016-06-18,15:29:31,"Top type 3, Adidas",1,158.25000000000003,158.25000000000003,cash,683.0,shop_3,75,2016-06-18
100002114,2018-01-07,13:36:37,"Belt type 1, Reebok",1,613.88,613.88,cash,,shop_3,298,2018-01-11
100002114,2018-01-07,13:36:37,"Sneakers type 5, Adidas",1,1620.8100000000002,1620.8100000000002,cash,,shop_3,783,2018-01-11
100002114,2018-01-07,13:36:37,"Belt type 2, Nike",1,440.176,440.176,cash,,shop_3,220,2018-01-11
100002115,2016-01-10,10:29:12,"Sneakers type 3, Adidas",1,3241.2599999999998,3241.2599999999998,cash,,shop_1,1637,2016-01-12
100002115,2016-01-10,10:29:12,"Cufflinks type 1, Nike",1,495.824,495.824,cash,,shop_1,233,2016-01-12
100002115,2016-01-10,10:29:12,"Cap type 3, Adidas",1,353.5953,353.5953,cash,,shop_1,197,2016-01-12
100002115,2016-01-10,10:29:12,"Trousers type 3, Puma",1,412.8,412.8,cash,,shop_1,258,2016-01-12
100002116,2016-03-29,15:50:11,"Shirt type 10, Puma",1,495.816,495.816,card,,shop_9,283,2016-03-29
100002117,2017-04-14,13:03:50,"T-shirt type 4, Reebok",2,352.4544,704.9088,card,,shop_4,348,2017-04-14
100002117,2017-04-14,13:03:50,"Top type 4, Puma",2,234.752,469.504,card,,shop_4,262,2017-04-14
100002117,2017-04-14,13:03:50,"Slippers type 3, Puma",2,368.0,736.0,card,,shop_4,460,2017-04-14
100002117,2017-04-14,13:03:50,"Socks type 4, Reebok",1,789.93,789.93,card,,shop_4,393,2017-04-14
100002117,2017-04-14,13:03:50,"Boots type 4, Reebok",1,7161.099999999999,7161.099999999999,card,,shop_4,3769,2017-04-14
100002117,2017-04-14,13:03:50,"T-shirt type 7, Puma",1,201.552,201.552,card,,shop_4,114,2017-04-14
100002117,2017-04-14,13:03:50,"Socks type 6, Nike",2,536.52,1073.04,card,,shop_4,510,2017-04-14
100002117,2017-04-14,13:03:50,"Hat type 5, Nike",1,417.98912,417.98912,card,,shop_4,229,2017-04-14
100002119,2016-03-27,10:12:00,"Cap type 1, Reebok",1,529.2,529.2,cash,,shop_6,245,2016-03-30
100002121,2018-08-09,10:19:57,"Hat type 3, Reebok",1,516.12,516.12,cash,802.0,shop_7,253,2018-08-09
100002122,2016-07-09,11:46:21,"T-shirt type 3, Puma",1,597.69072,597.69072,cash,,shop_2,389,2016-07-09
100002123,2017-12-27,11:45:44,"Belt type 4, Adidas",1,398.20000000000005,398.20000000000005,card,,shop_6,181,2017-12-27
100002124,2018-07-26,13:24:19,"Sneakers type 1, Nike",1,3593.6028,3593.6028,cash,,shop_6,1887,2018-07-26
100002124,2018-07-26,13:24:19,"Hat type 1, Adidas",1,182.3229,182.3229,cash,,shop_6,123,2018-07-26
100002125,2016-03-10,13:43:28,"Shirt type 8, Puma",1,475.2,475.2,cash,,shop_5,264,2016-03-10
100002126,2017-07-01,12:19:57,"Trousers type 12, Reebok",1,542.8199999999999,542.8199999999999,cash,557.0,shop_4,249,2017-07-05
100002126,2017-07-01,12:19:57,"Boots type 4, Reebok",1,7161.099999999999,7161.099999999999,cash,557.0,shop_4,3769,2017-07-05
100002126,2017-07-01,12:19:57,"Shirt type 11, Adidas",1,511.18999999999994,511.18999999999994,cash,557.0,shop_4,310,2017-07-05
100002126,2017-07-01,12:19:57,"Slippers type 2, Adidas",1,698.92,698.92,cash,557.0,shop_4,346,2017-07-05
100002126,2017-07-01,12:19:57,"Socks type 5, Reebok",1,184.3155,184.3155,cash,557.0,shop_4,111,2017-07-05
100002126,2017-07-01,12:19:57,"Cufflinks type 3, Reebok",1,669.0791999999999,669.0791999999999,cash,557.0,shop_4,391,2017-07-05
100002127,2017-03-13,19:13:56,"Cap type 3, Adidas",1,380.21000000000004,380.21000000000004,cash,,shop_4,197,2017-03-17
100002128,2016-04-08,18:13:21,"Socks type 2, Puma",1,406.2656,406.2656,card,,shop_2,257,2016-04-09
100002128,2016-04-08,18:13:21,"Socks type 1, Adidas",1,787.5,787.5,card,,shop_2,375,2016-04-09
100002128,2016-04-08,18:13:21,"Belt type 4, Adidas",1,318.56000000000006,318.56000000000006,card,,shop_2,181,2016-04-09
100002128,2016-04-08,18:13:21,"Trousers type 8, Adidas",2,2127.06,4254.12,card,,shop_2,2106,2016-04-09
100002128,2016-04-08,18:13:21,"Sneakers type 5, Reebok",1,2250.24,2250.24,card,,shop_2,1172,2016-04-09
100002128,2016-04-08,18:13:21,"T-shirt type 6, Reebok",1,371.04999999999995,371.04999999999995,card,,shop_2,181,2016-04-09
100002128,2016-04-08,18:13:21,"Trousers type 12, Nike",1,1640.3119999999997,1640.3119999999997,card,,shop_2,758,2016-04-09
100002128,2016-04-08,18:13:21,"Top type 1, Reebok",1,162.712,162.712,card,,shop_2,88,2016-04-09
100002128,2016-04-08,18:13:21,"Boots type 2, Adidas",2,6783.45,13566.9,card,,shop_2,6618,2016-04-09
100002128,2016-04-08,18:13:21,"Belt type 1, Reebok",1,583.1859999999999,583.1859999999999,card,,shop_2,298,2016-04-09
100002129,2017-10-29,19:47:55,"Cufflinks type 6, Adidas",2,356.84999999999997,713.6999999999999,cash,403.0,shop_8,366,2017-11-03
100002129,2017-10-29,19:47:55,"Belt type 3, Adidas",1,310.59000000000003,310.59000000000003,cash,403.0,shop_8,203,2017-11-03
100002130,2017-07-23,19:39:55,"Boots type 3, Adidas",1,5467.7768,5467.7768,cash,,shop_6,2999,2017-07-23
100002131,2018-07-21,17:34:03,"Trousers type 9, Reebok",1,608.16,608.16,cash,,shop_1,336,2018-07-23
100002131,2018-07-21,17:34:03,"Boots type 3, Puma",1,4924.416,4924.416,cash,,shop_1,2748,2018-07-23
100002131,2018-07-21,17:34:03,"Sneakers type 6, Nike",1,4692.12,4692.12,cash,,shop_1,1923,2018-07-23
100002131,2018-07-21,17:34:03,"Cap type 1, Puma",1,221.32512,221.32512,cash,,shop_1,134,2018-07-23
100002131,2018-07-21,17:34:03,"Shoes type 3, Adidas",2,3408.96,6817.92,cash,,shop_1,3216,2018-07-23
