invoice_n,date,shop_id,operation_type(purchase/transfer),item,amount,unit_cost,sum,supplier
50192,2016-01-01,10,Purchase,"Trousers type 3, Reebok",2,869,1738,Supplier A
50192,2016-01-01,10,Purchase,"Trousers type 4, Reebok",1,1176,1176,Supplier A
50192,2016-01-01,10,Purchase,"Trousers type 5, Reebok",2,1076,2152,Supplier A
50192,2016-01-01,10,Purchase,"Trousers type 6, Reebok",1,649,649,Supplier A
50192,2016-01-01,10,Purchase,"Trousers type 7, Reebok",1,806,806,Supplier A
50192,2016-01-01,10,Purchase,"Trousers type 8, Reebok",1,1232,1232,Supplier A
50192,2016-01-01,10,Purchase,"Trousers type 9, Reebok",1,336,336,Supplier A
50192,2016-01-01,10,Purchase,"Trousers type 10, Reebok",2,162,324,Supplier A
50192,2016-01-01,10,Purchase,"Trousers type 11, Reebok",2,857,1714,Supplier A
50192,2016-01-01,10,Purchase,"Trousers type 12, Reebok",3,249,747,Supplier A
50193,2016-01-01,10,Purchase,"Shirt type 1, Reebok",2,738,1476,Supplier B
50193,2016-01-01,10,Purchase,"Shirt type 2, Reebok",1,252,252,Supplier B
50193,2016-01-01,10,Purchase,"Shirt type 3, Reebok",1,246,246,Supplier B
50193,2016-01-01,10,Purchase,"Shirt type 4, Reebok",3,881,2643,Supplier B
50193,2016-01-01,10,Purchase,"Shirt type 5, Reebok",2,534,1068,Supplier B
50193,2016-01-01,10,Purchase,"Shirt type 6, Reebok",2,330,660,Supplier B
50193,2016-01-01,10,Purchase,"Shirt type 7, Reebok",1,686,686,Supplier B
50193,2016-01-01,10,Purchase,"Shirt type 8, Reebok",1,563,563,Supplier B
50193,2016-01-01,10,Purchase,"Shirt type 9, Reebok",1,273,273,Supplier B
50193,2016-01-01,10,Purchase,"Shirt type 10, Reebok",1,531,531,Supplier B
50193,2016-01-01,10,Purchase,"Shirt type 11, Reebok",1,814,814,Supplier B
50193,2016-01-01,10,Purchase,"Shirt type 12, Reebok",1,629,629,Supplier B
50193,2016-01-01,11,Purchase,"Sneakers type 1, Nike",1,1887,1887,Supplier B
50193,2016-01-01,11,Purchase,"Sneakers type 2, Nike",1,1964,1964,Supplier B
50193,2016-01-01,11,Purchase,"Sneakers type 3, Nike",3,1282,3846,Supplier B
50193,2016-01-01,11,Purchase,"Sneakers type 4, Nike",1,893,893,Supplier B
50193,2016-01-01,11,Purchase,"Sneakers type 5, Nike",1,1206,1206,Supplier B
50193,2016-01-01,11,Purchase,"Sneakers type 6, Nike",1,1923,1923,Supplier B
50193,2016-01-01,11,Purchase,"Slippers type 1, Nike",2,184,368,Supplier B
50193,2016-01-01,11,Purchase,"Slippers type 2, Nike",2,332,664,Supplier B
50193,2016-01-01,11,Purchase,"Slippers type 3, Nike",1,138,138,Supplier B
50193,2016-01-01,11,Purchase,"Boots type 1, Nike",2,2814,5628,Supplier B
50193,2016-01-01,11,Purchase,"Boots type 2, Nike",1,2727,2727,Supplier B
50194,2016-01-01,11,Purchase,"Boots type 3, Nike",2,3312,6624,Supplier C
50194,2016-01-01,11,Purchase,"Boots type 4, Nike",2,2868,5736,Supplier C
50194,2016-01-01,11,Purchase,"Boots type 5, Nike",1,3543,3543,Supplier C
50194,2016-01-01,11,Purchase,"Boots type 6, Nike",2,2279,4558,Supplier C
50194,2016-01-01,11,Purchase,"Shoes type 1, Nike",1,1611,1611,Supplier C
50194,2016-01-01,11,Purchase,"Shoes type 2, Nike",1,1562,1562,Supplier C
50194,2016-01-01,11,Purchase,"Shoes type 3, Nike",3,3352,10056,Supplier C
50194,2016-01-01,11,Purchase,"Shoes type 4, Nike",1,2947,2947,Supplier C
50194,2016-01-01,11,Purchase,"Belt type 1, Nike",1,121,121,Supplier C
50194,2016-01-01,11,Purchase,"Belt type 2, Nike",1,220,220,Supplier C
50194,2016-01-01,11,Purchase,"Belt type 3, Nike",5,211,1055,Supplier C
50194,2016-01-01,11,Purchase,"Belt type 4, Nike",1,283,283,Supplier C
50194,2016-01-01,11,Purchase,"Cufflinks type 1, Nike",2,233,466,Supplier C
50194,2016-01-01,11,Purchase,"Cufflinks type 2, Nike",1,103,103,Supplier C
50194,2016-01-01,11,Purchase,"Cufflinks type 3, Nike",1,350,350,Supplier C
50194,2016-01-01,11,Purchase,"Cufflinks type 4, Nike",3,197,591,Supplier C
50194,2016-01-01,11,Purchase,"Cufflinks type 5, Nike",1,427,427,Supplier C
50194,2016-01-01,11,Purchase,"Cufflinks type 6, Nike",5,294,1470,Supplier C
50194,2016-01-01,11,Purchase,"Cufflinks type 7, Nike",1,252,252,Supplier C
50194,2016-01-01,11,Purchase,"Ball type 1, Nike",1,48,48,Supplier C
50194,2016-01-01,11,Purchase,"Ball type 2, Nike",3,37,111,Supplier C
50194,2016-01-01,11,Purchase,"Hat type 1, Nike",1,198,198,Supplier C
50194,2016-01-01,11,Purchase,"Hat type 2, Nike",1,238,238,Supplier C
50194,2016-01-01,11,Purchase,"Hat type 3, Nike",3,298,894,Supplier C
50194,2016-01-01,11,Purchase,"Hat type 4, Nike",2,246,492,Supplier C
50194,2016-01-01,11,Purchase,"Hat type 5, Nike",2,229,458,Supplier C
50194,2016-01-01,11,Purchase,"Hat type 6, Nike",3,237,711,Supplier C
50194,2016-01-01,11,Purchase,"Hat type 7, Nike",3,208,624,Supplier C
50194,2016-01-01,11,Purchase,"Hat type 8, Nike",1,282,282,Supplier C
50194,2016-01-01,11,Purchase,"Cap type 1, Nike",1,224,224,Supplier C
50195,2016-01-01,11,Purchase,"Cap type 2, Nike",1,265,265,Supplier C
50196,2016-01-01,11,Purchase,"Cap type 3, Nike",1,165,165,Supplier C
50197,2016-01-01,11,Purchase,"Socks type 1, Nike",1,252,252,Supplier B
50197,2016-01-01,11,Purchase,"Socks type 2, Nike",2,125,250,Supplier B
50197,2016-01-01,11,Purchase,"Socks type 3, Nike",1,191,191,Supplier B
50197,2016-01-01,11,Purchase,"Socks type 4, Nike",3,123,369,Supplier B
50197,2016-01-01,11,Purchase,"Socks type 5, Nike",3,254,762,Supplier B
50197,2016-01-01,11,Purchase,"Socks type 6, Nike",2,255,510,Supplier B
50197,2016-01-01,11,Purchase,"Socks type 7, Nike",3,151,453,Supplier B
50197,2016-01-01,11,Purchase,"Top type 1, Nike",1,139,139,Supplier B
50197,2016-01-01,11,Purchase,"Top type 2, Nike",1,385,385,Supplier B
50197,2016-01-01,11,Purchase,"Top type 3, Nike",3,250,750,Supplier B
50197,2016-01-01,11,Purchase,"Top type 4, Nike",2,178,356,Supplier B
50197,2016-01-01,11,Purchase,"T-shirt type 1, Nike",1,190,190,Supplier B
50197,2016-01-01,11,Purchase,"T-shirt type 2, Nike",2,216,432,Supplier B
50197,2016-01-01,11,Purchase,"T-shirt type 3, Nike",2,230,460,Supplier B
50197,2016-01-01,11,Purchase,"T-shirt type 4, Nike",1,246,246,Supplier B
50197,2016-01-01,11,Purchase,"T-shirt type 5, Nike",1,245,245,Supplier B
50197,2016-01-01,11,Purchase,"T-shirt type 6, Nike",1,346,346,Supplier B
50197,2016-01-01,11,Purchase,"T-shirt type 7, Nike",3,391,1173,Supplier B
50197,2016-01-01,11,Purchase,"Trousers type 1, Nike",1,937,937,Supplier B
50197,2016-01-01,11,Purchase,"Trousers type 2, Nike",1,597,597,Supplier B
50197,2016-01-01,11,Purchase,"Trousers type 3, Nike",1,714,714,Supplier B
50197,2016-01-01,11,Purchase,"Trousers type 4, Nike",2,1007,2014,Supplier B
50197,2016-01-01,11,Purchase,"Trousers type 5, Nike",1,912,912,Supplier B
50197,2016-01-01,11,Purchase,"Trousers type 6, Nike",3,1062,3186,Supplier B
50197,2016-01-01,11,Purchase,"Trousers type 7, Nike",2,1299,2598,Supplier B
50198,2016-01-01,11,Purchase,"Trousers type 8, Nike",1,743,743,Supplier C
50198,2016-01-01,11,Purchase,"Trousers type 9, Nike",2,359,718,Supplier C
50198,2016-01-01,11,Purchase,"Trousers type 10, Nike",1,577,577,Supplier C
50198,2016-01-01,11,Purchase,"Trousers type 11, Nike",1,453,453,Supplier C
50198,2016-01-01,11,Purchase,"Trousers type 12, Nike",2,758,1516,Supplier C
50198,2016-01-01,11,Purchase,"Shirt type 1, Nike",1,837,837,Supplier C
50198,2016-01-01,11,Purchase,"Shirt type 2, Nike",1,824,824,Supplier C
50198,2016-01-01,11,Purchase,"Shirt type 3, Nike",1,821,821,Supplier C
50198,2016-01-01,11,Purchase,"Shirt type 4, Nike",3,876,2628,Supplier C
50198,2016-01-01,11,Purchase,"Shirt type 5, Nike",2,419,838,Supplier C
50198,2016-01-01,11,Purchase,"Shirt type 6, Nike",3,702,2106,Supplier C
50198,2016-01-01,11,Purchase,"Shirt type 7, Nike",2,820,1640,Supplier C
50198,2016-01-01,11,Purchase,"Shirt type 8, Nike",1,542,542,Supplier C
50198,2016-01-01,11,Purchase,"Shirt type 9, Nike",1,740,740,Supplier C
50198,2016-01-01,11,Purchase,"Shirt type 10, Nike",1,167,167,Supplier C
50198,2016-01-01,11,Purchase,"Shirt type 11, Nike",1,659,659,Supplier C
50198,2016-01-01,11,Purchase,"Shirt type 12, Nike",1,471,471,Supplier C
50198,2016-01-01,11,Purchase,"Sneakers type 1, Adidas",1,1748,1748,Supplier C
50198,2016-01-01,11,Purchase,"Sneakers type 2, Adidas",1,1023,1023,Supplier C
50199,2016-01-01,11,Purchase,"Sneakers type 3, Adidas",2,1637,3274,Supplier C
50199,2016-01-01,11,Purchase,"Sneakers type 4, Adidas",1,739,739,Supplier C
50199,2016-01-01,11,Purchase,"Sneakers type 5, Adidas",1,783,783,Supplier C
50199,2016-01-01,11,Purchase,"Sneakers type 6, Adidas",1,1224,1224,Supplier C
50199,2016-01-01,11,Purchase,"Slippers type 1, Adidas",4,195,780,Supplier C
50199,2016-01-01,11,Purchase,"Slippers type 2, Adidas",2,346,692,Supplier C
50199,2016-01-01,11,Purchase,"Slippers type 3, Adidas",3,151,453,Supplier C
50199,2016-01-01,11,Purchase,"Boots type 1, Adidas",1,3593,3593,Supplier C
50199,2016-01-01,11,Purchase,"Boots type 2, Adidas",3,3309,9927,Supplier C
50199,2016-01-01,11,Purchase,"Boots type 3, Adidas",1,2999,2999,Supplier C
50199,2016-01-01,11,Purchase,"Boots type 4, Adidas",1,3411,3411,Supplier C
50199,2016-01-01,11,Purchase,"Boots type 5, Adidas",1,1563,1563,Supplier C
50199,2016-01-01,11,Purchase,"Boots type 6, Adidas",2,2714,5428,Supplier C
50199,2016-01-01,11,Purchase,"Shoes type 1, Adidas",1,1875,1875,Supplier C
50199,2016-01-01,11,Purchase,"Shoes type 2, Adidas",3,1761,5283,Supplier C
50199,2016-01-01,11,Purchase,"Shoes type 3, Adidas",1,1608,1608,Supplier C
50199,2016-01-01,11,Purchase,"Shoes type 4, Adidas",1,1698,1698,Supplier C
50199,2016-01-01,11,Purchase,"Belt type 1, Adidas",1,291,291,Supplier C
50199,2016-01-01,11,Purchase,"Belt type 2, Adidas",1,159,159,Supplier C
50199,2016-01-01,11,Purchase,"Belt type 3, Adidas",1,203,203,Supplier C
50199,2016-01-01,11,Purchase,"Belt type 4, Adidas",2,181,362,Supplier C
50199,2016-01-01,11,Purchase,"Cufflinks type 1, Adidas",1,262,262,Supplier C
50199,2016-01-01,11,Purchase,"Cufflinks type 2, Adidas",1,207,207,Supplier C
50199,2016-01-01,11,Purchase,"Cufflinks type 3, Adidas",2,187,374,Supplier C
50199,2016-01-01,11,Purchase,"Cufflinks type 4, Adidas",1,493,493,Supplier C
50199,2016-01-01,11,Purchase,"Cufflinks type 5, Adidas",3,342,1026,Supplier C
50199,2016-01-01,11,Purchase,"Cufflinks type 6, Adidas",1,183,183,Supplier C
50199,2016-01-01,11,Purchase,"Cufflinks type 7, Adidas",1,184,184,Supplier C
50199,2016-01-01,11,Purchase,"Ball type 1, Adidas",3,31,93,Supplier C
50199,2016-01-01,11,Purchase,"Ball type 2, Adidas",1,45,45,Supplier C
50199,2016-01-01,11,Purchase,"Hat type 1, Adidas",1,123,123,Supplier C
50199,2016-01-01,11,Purchase,"Hat type 2, Adidas",1,136,136,Supplier C
50199,2016-01-01,11,Purchase,"Hat type 3, Adidas",1,110,110,Supplier C
50199,2016-01-01,11,Purchase,"Hat type 4, Adidas",1,280,280,Supplier C
50199,2016-01-01,11,Purchase,"Hat type 5, Adidas",1,163,163,Supplier C
50199,2016-01-01,11,Purchase,"Hat type 6, Adidas",1,265,265,Supplier C
50199,2016-01-01,11,Purchase,"Hat type 7, Adidas",1,176,176,Supplier C
50199,2016-01-01,11,Purchase,"Hat type 8, Adidas",3,152,456,Supplier C
50199,2016-01-01,11,Purchase,"Cap type 1, Adidas",1,175,175,Supplier C
50199,2016-01-01,11,Purchase,"Cap type 2, Adidas",1,292,292,Supplier C
50199,2016-01-01,11,Purchase,"Cap type 3, Adidas",1,197,197,Supplier C
50199,2016-01-01,11,Purchase,"Socks type 1, Adidas",1,375,375,Supplier C
50199,2016-01-01,11,Purchase,"Socks type 2, Adidas",2,56,112,Supplier C
50199,2016-01-01,11,Purchase,"Socks type 3, Adidas",1,251,251,Supplier C
50200,2016-01-01,11,Purchase,"Socks type 4, Adidas",3,370,1110,Supplier A
50200,2016-01-01,11,Purchase,"Socks type 5, Adidas",1,354,354,Supplier A
50200,2016-01-01,11,Purchase,"Socks type 6, Adidas",1,388,388,Supplier A
50201,2016-01-01,11,Purchase,"Socks type 7, Adidas",1,369,369,Supplier C
50201,2016-01-01,11,Purchase,"Top type 1, Adidas",1,364,364,Supplier C
50201,2016-01-01,11,Purchase,"Top type 2, Adidas",1,168,168,Supplier C
50201,2016-01-01,11,Purchase,"Top type 3, Adidas",1,75,75,Supplier C
50201,2016-01-01,11,Purchase,"Top type 4, Adidas",1,107,107,Supplier C
50201,2016-01-01,11,Purchase,"T-shirt type 1, Adidas",1,219,219,Supplier C
50201,2016-01-01,11,Purchase,"T-shirt type 2, Adidas",1,258,258,Supplier C
50201,2016-01-01,11,Purchase,"T-shirt type 3, Adidas",2,318,636,Supplier C
50201,2016-01-01,11,Purchase,"T-shirt type 4, Adidas",1,144,144,Supplier C
50201,2016-01-01,11,Purchase,"T-shirt type 5, Adidas",1,303,303,Supplier C
50201,2016-01-01,11,Purchase,"T-shirt type 6, Adidas",1,179,179,Supplier C
50201,2016-01-01,11,Purchase,"T-shirt type 7, Adidas",1,167,167,Supplier C
50201,2016-01-01,11,Purchase,"Trousers type 1, Adidas",2,828,1656,Supplier C
50201,2016-01-01,11,Purchase,"Trousers type 2, Adidas",1,1107,1107,Supplier C
50201,2016-01-01,11,Purchase,"Trousers type 3, Adidas",3,1102,3306,Supplier C
50201,2016-01-01,11,Purchase,"Trousers type 4, Adidas",2,705,1410,Supplier C
50202,2016-01-01,11,Purchase,"Trousers type 5, Adidas",4,479,1916,Supplier B
50202,2016-01-01,11,Purchase,"Trousers type 6, Adidas",1,766,766,Supplier B
50202,2016-01-01,11,Purchase,"Trousers type 7, Adidas",1,954,954,Supplier B
50202,2016-01-01,11,Purchase,"Trousers type 8, Adidas",3,1053,3159,Supplier B
50202,2016-01-01,11,Purchase,"Trousers type 9, Adidas",1,205,205,Supplier B
50202,2016-01-01,11,Purchase,"Trousers type 10, Adidas",1,580,580,Supplier B
50202,2016-01-01,11,Purchase,"Trousers type 11, Adidas",2,884,1768,Supplier B
50202,2016-01-01,11,Purchase,"Trousers type 12, Adidas",1,447,447,Supplier B
50202,2016-01-01,11,Purchase,"Shirt type 1, Adidas",2,474,948,Supplier B
50202,2016-01-01,11,Purchase,"Shirt type 2, Adidas",2,460,920,Supplier B
50202,2016-01-01,11,Purchase,"Shirt type 3, Adidas",1,372,372,Supplier B
50202,2016-01-01,11,Purchase,"Shirt type 4, Adidas",2,186,372,Supplier B
50202,2016-01-01,11,Purchase,"Shirt type 5, Adidas",1,779,779,Supplier B
50202,2016-01-01,11,Purchase,"Shirt type 6, Adidas",1,606,606,Supplier B
50202,2016-01-01,11,Purchase,"Shirt type 7, Adidas",1,795,795,Supplier B
50202,2016-01-01,11,Purchase,"Shirt type 8, Adidas",1,355,355,Supplier B
50202,2016-01-01,11,Purchase,"Shirt type 9, Adidas",2,838,1676,Supplier B
50202,2016-01-01,11,Purchase,"Shirt type 10, Adidas",1,205,205,Supplier B
50202,2016-01-01,11,Purchase,"Shirt type 11, Adidas",2,310,620,Supplier B
50202,2016-01-01,11,Purchase,"Shirt type 12, Adidas",3,456,1368,Supplier B
50202,2016-01-01,11,Purchase,"Sneakers type 1, Puma",1,1628,1628,Supplier B
50202,2016-01-01,11,Purchase,"Sneakers type 2, Puma",2,982,1964,Supplier B
50202,2016-01-01,11,Purchase,"Sneakers type 3, Puma",1,1965,1965,Supplier B
50202,2016-01-01,11,Purchase,"Sneakers type 4, Puma",2,912,1824,Supplier B
50202,2016-01-01,11,Purchase,"Sneakers type 5, Puma",2,703,1406,Supplier B
50203,2016-01-01,11,Purchase,"Sneakers type 6, Puma",2,1564,3128,Supplier A
50204,2016-01-01,11,Purchase,"Slippers type 1, Puma",1,189,189,Supplier C
50204,2016-01-01,11,Purchase,"Slippers type 2, Puma",3,181,543,Supplier C
50204,2016-01-01,11,Purchase,"Slippers type 3, Puma",2,230,460,Supplier C
50204,2016-01-01,11,Purchase,"Boots type 1, Puma",2,3778,7556,Supplier C
50204,2016-01-01,11,Purchase,"Boots type 2, Puma",2,1229,2458,Supplier C
50204,2016-01-01,11,Purchase,"Boots type 3, Puma",1,2748,2748,Supplier C
50204,2016-01-01,11,Purchase,"Boots type 4, Puma",1,3631,3631,Supplier C
50204,2016-01-01,11,Purchase,"Boots type 5, Puma",1,1286,1286,Supplier C
50204,2016-01-01,11,Purchase,"Boots type 6, Puma",1,1361,1361,Supplier C
50204,2016-01-01,11,Purchase,"Shoes type 1, Puma",1,2265,2265,Supplier C
50204,2016-01-01,11,Purchase,"Shoes type 2, Puma",1,2032,2032,Supplier C
50204,2016-01-01,11,Purchase,"Shoes type 3, Puma",1,3003,3003,Supplier C
50204,2016-01-01,11,Purchase,"Shoes type 4, Puma",1,1802,1802,Supplier C
50204,2016-01-01,11,Purchase,"Belt type 1, Puma",3,191,573,Supplier C
50204,2016-01-01,11,Purchase,"Belt type 2, Puma",1,146,146,Supplier C
50204,2016-01-01,11,Purchase,"Belt type 3, Puma",1,342,342,Supplier C
50204,2016-01-01,11,Purchase,"Belt type 4, Puma",2,268,536,Supplier C
50204,2016-01-01,11,Purchase,"Cufflinks type 1, Puma",2,135,270,Supplier C
50204,2016-01-01,11,Purchase,"Cufflinks type 2, Puma",2,253,506,Supplier C
50204,2016-01-01,11,Purchase,"Cufflinks type 3, Puma",2,390,780,Supplier C
50204,2016-01-01,11,Purchase,"Cufflinks type 4, Puma",1,495,495,Supplier C
50204,2016-01-01,11,Purchase,"Cufflinks type 5, Puma",1,140,140,Supplier C
50204,2016-01-01,11,Purchase,"Cufflinks type 6, Puma",3,205,615,Supplier C
50204,2016-01-01,11,Purchase,"Cufflinks type 7, Puma",2,125,250,Supplier C
50204,2016-01-01,11,Purchase,"Ball type 1, Puma",6,43,258,Supplier C
50205,2016-01-01,11,Purchase,"Ball type 2, Puma",5,45,225,Supplier C
50205,2016-01-01,11,Purchase,"Hat type 1, Puma",1,288,288,Supplier C
50205,2016-01-01,11,Purchase,"Hat type 2, Puma",3,220,660,Supplier C
50205,2016-01-01,11,Purchase,"Hat type 3, Puma",3,249,747,Supplier C
50205,2016-01-01,11,Purchase,"Hat type 4, Puma",3,251,753,Supplier C
50205,2016-01-01,11,Purchase,"Hat type 5, Puma",2,140,280,Supplier C
50205,2016-01-01,11,Purchase,"Hat type 6, Puma",1,251,251,Supplier C
50205,2016-01-01,11,Purchase,"Hat type 7, Puma",1,237,237,Supplier C
50205,2016-01-01,11,Purchase,"Hat type 8, Puma",2,290,580,Supplier C
50205,2016-01-01,11,Purchase,"Cap type 1, Puma",1,134,134,Supplier C
50205,2016-01-01,11,Purchase,"Cap type 2, Puma",1,190,190,Supplier C
50205,2016-01-01,11,Purchase,"Cap type 3, Puma",1,287,287,Supplier C
50205,2016-01-01,11,Purchase,"Socks type 1, Puma",2,123,246,Supplier C
50205,2016-01-01,11,Purchase,"Socks type 2, Puma",3,257,771,Supplier C
50205,2016-01-01,11,Purchase,"Socks type 3, Puma",2,368,736,Supplier C
50205,2016-01-01,11,Purchase,"Socks type 4, Puma",3,168,504,Supplier C
50205,2016-01-01,11,Purchase,"Socks type 5, Puma",1,382,382,Supplier C
50205,2016-01-01,11,Purchase,"Socks type 6, Puma",1,299,299,Supplier C
50205,2016-01-01,11,Purchase,"Socks type 7, Puma",1,320,320,Supplier C
50205,2016-01-01,11,Purchase,"Top type 1, Puma",1,238,238,Supplier C
50205,2016-01-01,11,Purchase,"Top type 2, Puma",1,390,390,Supplier C
50205,2016-01-01,11,Purchase,"Top type 3, Puma",2,267,534,Supplier C
50205,2016-01-01,11,Purchase,"Top type 4, Puma",1,131,131,Supplier C
50205,2016-01-01,11,Purchase,"T-shirt type 1, Puma",1,134,134,Supplier C
50205,2016-01-01,11,Purchase,"T-shirt type 2, Puma",3,200,600,Supplier C
50205,2016-01-01,11,Purchase,"T-shirt type 3, Puma",1,389,389,Supplier C
50205,2016-01-01,11,Purchase,"T-shirt type 4, Puma",1,184,184,Supplier C
50205,2016-01-01,11,Purchase,"T-shirt type 5, Puma",1,139,139,Supplier C
50205,2016-01-01,11,Purchase,"T-shirt type 6, Puma",2,110,220,Supplier C
50205,2016-01-01,11,Purchase,"T-shirt type 7, Puma",2,114,228,Supplier C
50205,2016-01-01,11,Purchase,"Trousers type 1, Puma",2,418,836,Supplier C
50205,2016-01-01,11,Purchase,"Trousers type 2, Puma",1,590,590,Supplier C
50206,2016-01-01,11,Purchase,"Trousers type 3, Puma",1,258,258,Supplier A
50206,2016-01-01,11,Purchase,"Trousers type 4, Puma",1,919,919,Supplier A
50206,2016-01-01,11,Purchase,"Trousers type 5, Puma",1,1207,1207,Supplier A
50206,2016-01-01,11,Purchase,"Trousers type 6, Puma",3,761,2283,Supplier A
50207,2016-01-01,11,Purchase,"Trousers type 7, Puma",1,283,283,Supplier B
50207,2016-01-01,11,Purchase,"Trousers type 8, Puma",1,482,482,Supplier B
50208,2016-01-01,11,Purchase,"Trousers type 9, Puma",2,499,998,Supplier B
50208,2016-01-01,11,Purchase,"Trousers type 10, Puma",1,1039,1039,Supplier B
50208,2016-01-01,11,Purchase,"Trousers type 11, Puma",1,329,329,Supplier B
50208,2016-01-01,11,Purchase,"Trousers type 12, Puma",2,178,356,Supplier B
50208,2016-01-01,11,Purchase,"Shirt type 1, Puma",1,814,814,Supplier B
50208,2016-01-01,11,Purchase,"Shirt type 2, Puma",2,494,988,Supplier B
50208,2016-01-01,11,Purchase,"Shirt type 3, Puma",1,152,152,Supplier B
50208,2016-01-01,11,Purchase,"Shirt type 4, Puma",1,542,542,Supplier B
50208,2016-01-01,11,Purchase,"Shirt type 5, Puma",1,622,622,Supplier B
50208,2016-01-01,11,Purchase,"Shirt type 6, Puma",1,330,330,Supplier B
50208,2016-01-01,11,Purchase,"Shirt type 7, Puma",2,644,1288,Supplier B
50208,2016-01-01,11,Purchase,"Shirt type 8, Puma",3,264,792,Supplier B
50208,2016-01-01,11,Purchase,"Shirt type 9, Puma",3,425,1275,Supplier B
50208,2016-01-01,11,Purchase,"Shirt type 10, Puma",1,283,283,Supplier B
50208,2016-01-01,11,Purchase,"Shirt type 11, Puma",1,410,410,Supplier B
50208,2016-01-01,11,Purchase,"Shirt type 12, Puma",1,328,328,Supplier B
50208,2016-01-01,11,Purchase,"Sneakers type 1, Reebok",1,1053,1053,Supplier B
50208,2016-01-01,11,Purchase,"Sneakers type 2, Reebok",2,712,1424,Supplier B
50208,2016-01-01,11,Purchase,"Sneakers type 3, Reebok",1,1138,1138,Supplier B
50208,2016-01-01,11,Purchase,"Sneakers type 4, Reebok",4,1700,6800,Supplier B
50208,2016-01-01,11,Purchase,"Sneakers type 5, Reebok",2,1172,2344,Supplier B
