date,shop_id,cost_type,cost_plan,cost_real
2017-04-01,10,Other expenses,1041.9700411439997,1184.0568649363631
2017-05-01,10,Salary,14338.188598838773,11470.550879071017
2017-05-01,10,Rent,9332.142857142857,9332.142857142857
2017-05-01,10,Utilities,1076.899718659622,1055.7840379015904
2017-05-01,10,Security,503.07616048983726,508.15773786852253
2017-05-01,10,Stationery,230.89108866259076,222.01066217556806
2017-05-01,10,Marketing,2903.4061042293733,2639.4600947539757
2017-05-01,10,Other expenses,1417.7847565045306,1171.7229392599427
2017-06-01,10,Salary,12708.87701698363,11347.211622306813
2017-06-01,10,Rent,9332.142857142857,9332.142857142857
2017-06-01,10,Utilities,1087.4575590386382,1016.3154757370451
2017-06-01,10,Security,382.05568175279984,434.15418380999984
2017-06-01,10,Stationery,240.36354358208172,214.61030676971583
2017-06-01,10,Marketing,2661.9078394850612,2442.117283931249
2017-06-01,10,Other expenses,1262.377292981633,1418.4014527883517
2017-07-01,10,Salary,10395.032560087157,10607.176081721587
2017-07-01,10,Rent,9332.142857142857,9332.142857142857
2017-07-01,10,Utilities,1006.1523209796745,976.8469135724996
2017-07-01,10,Security,564.8444602773509,527.8920189507952
2017-07-01,10,Stationery,292.6840563014573,259.01243920482943
2017-07-01,10,Marketing,2852.5903304425215,2417.449432578408
2017-07-01,10,Other expenses,1101.1728843908177,1147.0550879071018
2017-08-01,10,Salary,15718.354882030222,13320.639730534085
2017-08-01,10,Rent,9332.142857142857,9332.142857142857
2017-08-01,10,Utilities,930.866038650804,1045.916897360454
2017-08-01,10,Security,503.22416759795436,493.35702705681797
2017-08-01,10,Stationery,290.34061042293735,263.9460094753976
2017-08-01,10,Marketing,2538.3219042073283,2590.1243920482943
2017-08-01,10,Other expenses,997.9379264791786,1073.051533848579
2017-09-01,10,Salary,12232.787485873801,10730.515338485791
2017-09-01,10,Rent,9332.142857142857,9332.142857142857
2017-09-01,10,Utilities,1214.151643586829,1134.7211622306813
2017-09-01,10,Security,493.35702705681797,493.35702705681797
2017-09-01,10,Stationery,184.5648638219556,212.14352163443175
2017-09-01,10,Marketing,2405.6088639290447,2269.4423244613627
2017-09-01,10,Other expenses,1163.7058875702694,1369.0657500826699
2017-10-01,10,Salary,12888.952331859367,11717.229392599425
2017-10-01,10,Rent,9332.142857142857,9332.142857142857
2017-10-01,10,Utilities,955.3365471928223,927.5112108668178
2017-10-01,10,Security,587.0948621976135,493.35702705681797
2017-10-01,10,Stationery,306.52272091040095,268.87957974596577
2017-10-01,10,Marketing,2984.5633351802203,2688.795797459658
2017-10-01,10,Other expenses,1602.7936416508373,1393.7336014355108
2017-11-01,10,Salary,11855.369360175335,13320.639730534085
2017-11-01,10,Rent,9332.142857142857,9332.142857142857
2017-11-01,10,Utilities,1292.3980680780405,1095.252600066136
2017-11-01,10,Security,488.1274425700157,503.22416759795436
2017-11-01,10,Stationery,249.14529866369307,249.14529866369307
2017-11-01,10,Marketing,2703.843186784891,2392.781581225567
2017-11-01,10,Other expenses,1126.704110541008,1073.051533848579
2017-12-01,10,Salary,14919.116498198176,13813.996757590903
2017-12-01,10,Rent,9332.142857142857,9332.142857142857
2017-12-01,10,Utilities,976.8469135724996,976.8469135724996
2017-12-01,10,Security,547.0342716005997,488.4234567862498
2017-12-01,10,Stationery,320.5833961815203,281.2135054223862
2017-12-01,10,Marketing,3374.5620650686346,2812.1350542238624
2017-12-01,10,Other expenses,1286.9218050777097,1369.0657500826699
2018-01-01,10,Salary,11396.547325012496,12950.621960241471
2018-01-01,10,Rent,9332.142857142857,9332.142857142857
2018-01-01,10,Utilities,970.0385865991155,1114.9868811484087
2018-01-01,10,Security,563.6110677097088,473.62274597454524
2018-01-01,10,Stationery,282.02754451703,254.07886893426127
2018-01-01,10,Marketing,2841.7364758472713,2368.1137298727263
2018-01-01,10,Other expenses,1432.5854673162353,1245.7264933184654
2018-02-01,10,Salary,13537.716822439084,12087.247162892041
2018-02-01,10,Rent,9332.142857142857,9332.142857142857
2018-02-01,10,Utilities,1348.2460835408722,1105.1197406072722
2018-02-01,10,Security,536.8217811405236,458.8220351628407
2018-02-01,10,Stationery,225.76017558119992,217.07709190499992
2018-02-01,10,Marketing,2568.663361371323,2195.43877040284
2018-02-01,10,Other expenses,1610.0706577999254,1319.7300473769878
2018-03-01,10,Salary,15044.922540097665,14060.675271119313
2018-03-01,10,Rent,9332.142857142857,9332.142857142857
2018-03-01,10,Utilities,984.3459403837634,848.574086537727
2018-03-01,10,Security,616.449605307494,518.0248784096589
2018-03-01,10,Stationery,269.07692255678853,249.14529866369307
2018-03-01,10,Marketing,3226.5549569515897,2688.795797459658
2018-03-01,10,Other expenses,1474.644153872829,1208.724716289204
2018-04-01,10,Salary,11267.041105410079,12950.621960241471
2018-04-01,10,Rent,9332.142857142857,9332.142857142857
2018-04-01,10,Utilities,924.9457543261224,848.574086537727
2018-04-01,10,Security,512.0552583822714,527.8920189507952
2018-04-01,10,Stationery,216.38639206712037,251.61208379897718
2018-04-01,10,Marketing,3398.2432023673628,2762.799351518181
2018-04-01,10,Other expenses,1478.8376886028118,1344.397898729829
2018-05-01,10,Salary,13261.436887287267,13813.996757590903
2018-05-01,10,Rent,9332.142857142857,9332.142857142857
2018-05-01,10,Utilities,1129.3929063384676,957.1126324902268
2018-05-01,10,Security,489.3608351376577,537.7591594919315
2018-05-01,10,Stationery,262.09592062393455,209.67673649914764
2018-05-01,10,Marketing,2391.7948671714535,2491.4529866369307
2018-05-01,10,Other expenses,1060.7176081721586,1233.392567642045
2018-06-01,10,Salary,13143.03120079363,11840.568649363631
2018-06-01,10,Rent,9332.142857142857,9332.142857142857
2018-06-01,10,Utilities,967.3744586530088,848.574086537727
2018-06-01,10,Security,491.58094175941346,463.7556054334089
2018-06-01,10,Stationery,253.65951546126297,278.74672028710216
2018-06-01,10,Marketing,2684.108905702618,2294.1101758142036
2018-06-01,10,Other expenses,1384.7298356917238,1270.3943446713063
2018-07-01,10,Salary,13191.13351093167,11470.550879071017
2018-07-01,10,Rent,9332.142857142857,9332.142857142857
2018-07-01,10,Utilities,923.564354650363,1026.1826162781813
2018-07-01,10,Security,574.2182437914304,557.4934405742043
2018-07-01,10,Stationery,294.3861380448033,251.61208379897718
2018-07-01,10,Marketing,2173.4843826988117,2195.43877040284
2018-07-01,10,Other expenses,1567.0252571892179,1295.0621960241472
2018-08-01,10,Salary,13261.436887287267,11840.568649363631
2018-08-01,10,Rent,9332.142857142857,9332.142857142857
2018-08-01,10,Utilities,852.5209427541814,947.2454919490905
2018-08-01,10,Security,502.48413205736904,478.5563162451134
2018-08-01,10,Stationery,230.10171741929992,217.07709190499992
2018-08-01,10,Marketing,3422.6643752066743,2738.1315001653397
2018-08-01,10,Other expenses,1504.492254009766,1319.7300473769878
2018-09-01,10,Salary,16823.474622637495,13567.318244062495
2018-09-01,10,Rent,9332.142857142857,9332.142857142857
2018-09-01,10,Utilities,1293.5821249429766,1124.8540216895449
2018-09-01,10,Security,412.9398316465566,458.8220351628407
2018-09-01,10,Stationery,241.54760044701808,236.81137298727262
2018-09-01,10,Marketing,2133.275784993681,2269.4423244613627
2018-09-01,10,Other expenses,1559.9949195536583,1258.0604189948858
2018-10-01,10,Salary,16823.474622637495,
2018-10-01,10,Rent,9332.142857142857,
2018-10-01,10,Utilities,1293.5821249429766,
2018-10-01,10,Security,412.9398316465566,
2018-10-01,10,Stationery,241.54760044701808,
2018-10-01,10,Marketing,2133.275784993681,
2018-10-01,10,Other expenses,1559.9949195536583,
2018-11-01,10,Salary,16823.474622637495,
2018-11-01,10,Rent,9332.142857142857,
2018-11-01,10,Utilities,1293.5821249429766,
2018-11-01,10,Security,412.9398316465566,
2018-11-01,10,Stationery,241.54760044701808,
2018-11-01,10,Marketing,2133.275784993681,
2018-11-01,10,Other expenses,1559.9949195536583,
2018-12-01,10,Salary,16823.474622637495,
2018-12-01,10,Rent,9332.142857142857,
2018-12-01,10,Utilities,1293.5821249429766,
2018-12-01,10,Security,412.9398316465566,
2018-12-01,10,Stationery,241.54760044701808,
2018-12-01,10,Marketing,2133.275784993681,
2018-12-01,10,Other expenses,1559.9949195536583,
2016-01-01,11,Salary,13850.690186478254,14893.215254277691
2016-01-01,11,Rent,8714.285714285714,8714.285714285714
2016-01-01,11,Utilities,1214.151643586829,1134.7211622306813
2016-01-01,11,Security,526.9645077399284,487.930099759193
2016-01-01,11,Stationery,311.7362712938239,280.8434876520936
2016-01-01,11,Marketing,3838.194331245279,3120.4831961343734
2016-01-01,11,Other expenses,1361.6653946768174,1361.6653946768174
2016-02-01,11,Salary,15527.240703674084,12623.772929816329
2016-02-01,11,Rent,8714.285714285714,8714.285714285714
2016-02-01,11,Utilities,1235.7113456692118,1021.249046007613
2016-02-01,11,Security,796.0068953048228,652.4646682826417
2016-02-01,11,Stationery,327.7642077103322,300.70110799113047
2016-02-01,11,Marketing,3432.531515747811,2836.8029055767033
2016-02-01,11,Other expenses,1307.1987788897447,1361.6653946768174
2016-03-01,11,Salary,15886.096271229537,15886.096271229537
2016-03-01,11,Rent,8714.285714285714,8714.285714285714
2016-03-01,11,Utilities,1194.634439596461,1066.6378924968403
2016-03-01,11,Security,459.5053346453144,516.29812881496
2016-03-01,11,Stationery,234.8021764945837,252.47545859632655
2016-03-01,11,Marketing,2805.0307130342435,2723.330789353635
2016-03-01,11,Other expenses,1470.5986262509628,1361.6653946768174
2016-04-01,11,Salary,12927.310840713037,13900.334237325846
2016-04-01,11,Rent,8714.285714285714,8714.285714285714
2016-04-01,11,Utilities,1226.8605206038126,1157.4155854752948
2016-04-01,11,Security,647.5286312269383,641.1174566603349
2016-04-01,11,Stationery,224.58968603450762,258.14906440748
2016-04-01,11,Marketing,2979.210411436654,2524.754585963266
2016-04-01,11,Other expenses,1957.394004847925,1631.1616707066044
2016-05-01,11,Salary,12076.269969040022,14042.174382604679
2016-05-01,11,Rent,8714.285714285714,8714.285714285714
2016-05-01,11,Utilities,1020.0008527291594,1146.068373852988
2016-05-01,11,Security,550.4532357981034,561.6869753041872
2016-05-01,11,Stationery,352.3309208726265,326.23233414132085
2016-05-01,11,Marketing,3169.2762061102926,2780.066847465169
2016-05-01,11,Other expenses,1362.3745954032117,1205.6412348700987
2016-06-01,11,Salary,11344.374819401235,13191.13351093167
2016-06-01,11,Rent,8714.285714285714,8714.285714285714
2016-06-01,11,Utilities,1014.8946074991212,1180.1100087199084
2016-06-01,11,Security,649.5143932608419,601.4022159822609
2016-06-01,11,Stationery,344.72828908568096,278.0066847465169
2016-06-01,11,Marketing,3245.018843689191,2638.226702186334
2016-06-01,11,Other expenses,1608.4672474619906,1489.321525427769
2016-07-01,11,Salary,15165.548333213055,15318.735690114197
2016-07-01,11,Rent,8714.285714285714,8714.285714285714
2016-07-01,11,Utilities,1123.1470063759284,1146.068373852988
2016-07-01,11,Security,587.2182014543774,510.6245230038065
2016-07-01,11,Stationery,260.41850673194136,306.37471380228396
2016-07-01,11,Marketing,3156.794273325754,3035.3791089670717
2016-07-01,11,Other expenses,1475.704871481001,1446.7694818441187
2016-08-01,11,Salary,13020.925336597069,15318.735690114197
2016-08-01,11,Rent,8714.285714285714,8714.285714285714
2016-08-01,11,Utilities,1214.8324762841671,1202.8044319645219
2016-08-01,11,Security,693.3713661810579,573.034186926494
2016-08-01,11,Stationery,270.8012053663521,243.9650498795965
2016-08-01,11,Marketing,2951.977103543117,2439.6504987959647
2016-08-01,11,Other expenses,1654.281614387054,1517.6895544835359
2016-09-01,11,Salary,13262.053583571089,15602.415980671869
2016-09-01,11,Rent,8714.285714285714,8714.285714285714
2016-09-01,11,Utilities,1045.6455509955726,1077.985104119147
2016-09-01,11,Security,612.7494276045679,567.3605811153407
2016-09-01,11,Stationery,260.41850673194136,241.12824697401976
2016-09-01,11,Marketing,2532.6976340988804,2723.330789353635
2016-09-01,11,Other expenses,1418.2596126430726,1404.217438260468
2016-10-01,11,Salary,17127.197542419344,16311.616707066041
2016-10-01,11,Rent,8714.285714285714,8714.285714285714
2016-10-01,11,Utilities,1051.3191568067261,1236.8460668314424
2016-10-01,11,Security,549.3185146358728,584.3813985488009
2016-10-01,11,Stationery,291.3963944608389,303.5379108967072
2016-10-01,11,Marketing,3153.9574704201787,2893.5389636882373
2016-10-01,11,Other expenses,1211.8822012623675,1262.377292981633
2016-11-01,11,Salary,15176.89554483536,15176.89554483536
2016-11-01,11,Rent,8714.285714285714,8714.285714285714
2016-11-01,11,Utilities,1128.3667237221896,998.5546227629995
2016-11-01,11,Security,653.2589730962031,573.034186926494
2016-11-01,11,Stationery,251.28400137598442,292.19069927440046
2016-11-01,11,Marketing,3002.4721952623822,2780.066847465169
2016-11-01,11,Other expenses,1653.856093951218,1560.2415980671867
2016-12-01,11,Salary,12135.842830057138,13191.13351093167
2016-12-01,11,Rent,8714.285714285714,8714.285714285714
2016-12-01,11,Utilities,1176.4789010007705,1089.332315741454
2016-12-01,11,Security,491.9016238270003,578.7077927376474
2016-12-01,11,Stationery,339.7922520299775,300.70110799113047
2016-12-01,11,Marketing,2865.454614923028,2581.4906440748
2016-12-01,11,Other expenses,1593.7158723529917,1503.5055399556527
2017-01-01,11,Salary,12778.378688170258,14042.174382604679
2017-01-01,11,Rent,8714.285714285714,8714.285714285714
2017-01-01,11,Utilities,1087.9706503467771,1157.4155854752948
2017-01-01,11,Security,489.8023896768735,504.9509171926531
2017-01-01,11,Stationery,315.5659552163525,292.19069927440046
2017-01-01,11,Marketing,3157.9289944879856,2609.858673130567
2017-01-01,11,Other expenses,1647.4732874136703,1631.1616707066044
2017-02-01,11,Salary,14283.3026295787,15035.055399556528
2017-02-01,11,Rent,8714.285714285714,8714.285714285714
2017-02-01,11,Utilities,1191.9111088071074,1180.1100087199084
2017-02-01,11,Security,769.3409479924019,641.1174566603349
2017-02-01,11,Stationery,207.37029239765704,243.9650498795965
2017-02-01,11,Marketing,3650.965339477217,3120.4831961343734
2017-02-01,11,Other expenses,1577.829776081762,1460.953496372002
2017-03-01,11,Salary,12930.147643618613,15035.055399556528
2017-03-01,11,Rent,8714.285714285714,8714.285714285714
2017-03-01,11,Utilities,848.9983735809958,987.2074111406928
2017-03-01,11,Security,575.9844619482938,533.3189462484202
2017-03-01,11,Stationery,297.86430508555384,297.86430508555384
2017-03-01,11,Marketing,3038.215911872649,2553.1226150190328
2017-03-01,11,Other expenses,1340.389372884992,1489.321525427769
2017-04-01,11,Salary,16532.887333701026,13332.973656210506
2017-04-01,11,Rent,8714.285714285714,8714.285714285714
2017-04-01,11,Utilities,1335.5668079455118,1248.1932784537494
2017-04-01,11,Security,689.4565781713619,556.0133694930338
2017-04-01,11,Stationery,227.17117667858238,249.63865569074989
2017-04-01,11,Marketing,3713.375003399904,3120.4831961343734
2017-04-01,11,Other expenses,1171.032239422063,1361.6653946768174
2017-05-01,11,Salary,13820.903755969695,15886.096271229537
2017-05-01,11,Rent,8714.285714285714,8714.285714285714
2017-05-01,11,Utilities,985.6188015135699,975.860199518386
2017-05-01,11,Security,595.9555544035538,573.034186926494
2017-05-01,11,Stationery,269.09912362300605,263.8226702186334
2017-05-01,11,Marketing,3844.4352976375485,3177.219254245908
2017-05-01,11,Other expenses,1773.0018159854394,1418.4014527883517
2017-06-01,11,Salary,13761.330894952584,14042.174382604679
2017-06-01,11,Rent,8714.285714285714,8714.285714285714
2017-06-01,11,Utilities,1122.6931179110359,1157.4155854752948
2017-06-01,11,Security,698.9882359340996,624.0966392268747
2017-06-01,11,Stationery,266.65947312421014,283.68029055767033
2017-06-01,11,Marketing,2531.8465932272074,2411.2824697401975
2017-06-01,11,Other expenses,1310.6029423764369,1248.1932784537494
2017-07-01,11,Salary,14996.75856033124,15460.57583539303
2017-07-01,11,Rent,8714.285714285714,8714.285714285714
2017-07-01,11,Utilities,1422.9403374372744,1248.1932784537494
2017-07-01,11,Security,552.8361502387879,493.6037055703464
2017-07-01,11,Stationery,318.0339737442042,286.517093463247
2017-07-01,11,Marketing,2571.2781536147236,2921.906992744004
2017-07-01,11,Other expenses,1098.2682448940204,1234.0092639258658
2017-08-01,11,Salary,15328.664500283716,15176.89554483536
2017-08-01,11,Rent,8714.285714285714,8714.285714285714
2017-08-01,11,Utilities,1158.3233624050795,998.5546227629995
2017-08-01,11,Security,555.8431613186992,550.3397636818804
2017-08-01,11,Stationery,236.64609838320862,243.9650498795965
2017-08-01,11,Marketing,2559.9309419924166,2723.330789353635
2017-08-01,11,Other expenses,1329.467681698522,1290.7453220374
2017-09-01,11,Salary,17630.73005815921,16027.936416508372
2017-09-01,11,Rent,8714.285714285714,8714.285714285714
2017-09-01,11,Utilities,1331.8222281101507,1100.6795273637608
2017-09-01,11,Security,612.7494276045677,510.6245230038065
2017-09-01,11,Stationery,365.0965339477217,312.04831961343734
2017-09-01,11,Marketing,2833.966102671126,2553.1226150190328
2017-09-01,11,Other expenses,1411.4512856696886,1319.113351093167
2017-10-01,11,Salary,13616.653946768176,14184.014527883515
2017-10-01,11,Rent,8714.285714285714,8714.285714285714
2017-10-01,11,Utilities,1194.861383828907,1021.249046007613
2017-10-01,11,Security,528.2127010183821,556.0133694930338
2017-10-01,11,Stationery,241.1282469740198,283.68029055767033
2017-10-01,11,Marketing,2690.9912362300606,2893.5389636882373
2017-10-01,11,Other expenses,1723.6414454284045,1390.0334237325844
2017-11-01,11,Salary,11982.655473155994,12481.932784537494
2017-11-01,11,Rent,8714.285714285714,8714.285714285714
2017-11-01,11,Utilities,1098.4100850392995,1248.1932784537494
2017-11-01,11,Security,523.219927904567,601.4022159822609
2017-11-01,11,Stationery,224.58968603450762,246.8018527851732
2017-11-01,11,Marketing,2723.330789353635,2836.8029055767033
2017-11-01,11,Other expenses,1578.6808169534354,1503.5055399556527
2017-12-01,11,Salary,13423.75134918896,14751.375108998856
2017-12-01,11,Rent,8714.285714285714,8714.285714285714
2017-12-01,11,Utilities,1289.9510172238383,1112.0267389860676
2017-12-01,11,Security,685.0879016967738,652.4646682826417
2017-12-01,11,Stationery,342.5439508483869,326.23233414132085
2017-12-01,11,Marketing,2886.730636714853,2723.330789353635
2017-12-01,11,Other expenses,1346.6303392772609,1333.2973656210504
2018-01-01,11,Salary,13701.758033935477,14893.215254277691
2018-01-01,11,Rent,8714.285714285714,8714.285714285714
2018-01-01,11,Utilities,1181.5851462308083,1009.9018343853062
2018-01-01,11,Security,530.1984630522858,504.9509171926531
2018-01-01,11,Stationery,315.9063715650217,272.3330789353635
2018-01-01,11,Marketing,2886.730636714853,3007.0110799113054
2018-01-01,11,Other expenses,1920.799247365986,1574.4256125950703
2018-02-01,11,Salary,12297.540595675006,12056.412348700987
2018-02-01,11,Rent,8714.285714285714,8714.285714285714
2018-02-01,11,Utilities,1239.6828697370192,1077.985104119147
2018-02-01,11,Security,565.9421796625522,538.9925520595735
2018-02-01,11,Stationery,316.58720426236005,255.31226150190324
2018-02-01,11,Marketing,2746.025212598249,3120.4831961343734
2018-02-01,11,Other expenses,1256.4200068799216,1460.953496372002
2018-03-01,11,Salary,14399.611548707346,15318.735690114197
2018-03-01,11,Rent,8714.285714285714,8714.285714285714
2018-03-01,11,Utilities,1241.8388399452574,1293.5821249429764
2018-03-01,11,Security,478.79559440323595,550.3397636818804
2018-03-01,11,Stationery,324.0763639330825,289.3538963688237
2018-03-01,11,Marketing,2864.603574051355,2808.434876520936
2018-03-01,11,Other expenses,1692.2947733217825,1375.849409204701
2018-04-01,11,Salary,12382.644682842309,12765.613075095165
2018-04-01,11,Rent,8714.285714285714,8714.285714285714
2018-04-01,11,Utilities,1180.450425068578,1168.7627970976018
2018-04-01,11,Security,469.7745611635019,510.6245230038065
2018-04-01,11,Stationery,299.93517120662483,275.1698818409402
2018-04-01,11,Marketing,2981.1961734705574,2638.226702186334
2018-04-01,11,Other expenses,1733.4284154526445,1432.585467316235
2018-05-01,11,Salary,15035.055399556528,15035.055399556528
2018-05-01,11,Rent,8714.285714285714,8714.285714285714
2018-05-01,11,Utilities,1436.10310291915,1270.887701698363
2018-05-01,11,Security,581.3176514107779,618.4230334157212
2018-05-01,11,Stationery,297.4671526787731,278.0066847465169
2018-05-01,11,Marketing,3022.897176182535,2723.330789353635
2018-05-01,11,Other expenses,1519.1079559363247,1446.7694818441187
2018-06-01,11,Salary,15789.64497243993,13049.293365652835
2018-06-01,11,Rent,8714.285714285714,8714.285714285714
2018-06-01,11,Utilities,1118.8350659594516,964.512987896079
2018-06-01,11,Security,522.8227754977864,550.3397636818804
2018-06-01,11,Stationery,255.99309419924168,266.6594731242101
2018-06-01,11,Marketing,3157.361633906871,3007.0110799113054
2018-06-01,11,Other expenses,1549.603587171274,1631.1616707066044
2018-07-01,11,Salary,17996.677632978604,14751.375108998856
2018-07-01,11,Rent,8714.285714285714,8714.285714285714
2018-07-01,11,Utilities,1146.1818459692113,1259.5404900760564
2018-07-01,11,Security,636.0112114302967,538.9925520595735
2018-07-01,11,Stationery,336.0193041655605,292.19069927440046
2018-07-01,11,Marketing,3109.4196648026245,2751.698818409402
2018-07-01,11,Other expenses,1342.375134918896,1475.1375108998857
2018-08-01,11,Salary,15778.297760817622,15318.735690114197
2018-08-01,11,Rent,8714.285714285714,8714.285714285714
2018-08-01,11,Utilities,1245.9238361292878,1021.249046007613
2018-08-01,11,Security,580.4098744809935,624.0966392268747
2018-08-01,11,Stationery,318.62970235437535,272.3330789353635
2018-08-01,11,Marketing,2170.154222766178,2411.2824697401975
2018-08-01,11,Other expenses,1390.0334237325847,1418.4014527883517
2018-09-01,11,Salary,17616.546043631326,15318.735690114197
2018-09-01,11,Rent,8714.285714285714,8714.285714285714
2018-09-01,11,Utilities,1120.9910361676898,1009.9018343853062
2018-09-01,11,Security,459.5053346453143,504.9509171926531
2018-09-01,11,Stationery,305.4385688434437,314.8851225190141
2018-09-01,11,Marketing,2221.784035647674,2524.754585963266
2018-09-01,11,Other expenses,1533.5756507547658,1446.7694818441187
2018-10-01,11,Salary,17616.546043631326,
2018-10-01,11,Rent,8714.285714285714,
2018-10-01,11,Utilities,1120.9910361676898,
2018-10-01,11,Security,459.5053346453143,
2018-10-01,11,Stationery,305.4385688434437,
2018-10-01,11,Marketing,2221.784035647674,
2018-10-01,11,Other expenses,1533.5756507547658,
2018-11-01,11,Salary,17616.546043631326,
2018-11-01,11,Rent,8714.285714285714,
2018-11-01,11,Utilities,1120.9910361676898,
2018-11-01,11,Security,459.5053346453143,
2018-11-01,11,Stationery,305.4385688434437,
2018-11-01,11,Marketing,2221.784035647674,
2018-11-01,11,Other expenses,1533.5756507547658,
2018-12-01,11,Salary,17616.546043631326,
2018-12-01,11,Rent,8714.285714285714,
2018-12-01,11,Utilities,1120.9910361676898,
2018-12-01,11,Security,459.5053346453143,
2018-12-01,11,Stationery,305.4385688434437,
2018-12-01,11,Marketing,2221.784035647674,
2018-12-01,11,Other expenses,1533.5756507547658,
2016-01-01,12,Salary,9104.287238049752,8202.060574819598
2016-01-01,12,Rent,6010.714285714286,6010.714285714286
2016-01-01,12,Utilities,624.9452133134124,718.3278313947269
2016-01-01,12,Security,336.78524095006617,366.0709140761589
2016-01-01,12,Stationery,215.20480198731929,177.85520825398288
2016-01-01,12,Marketing,1477.406953224347,1605.8771230699424
2016-01-01,12,Other expenses,818.9973327656705,802.9385615349712
2016-02-01,12,Salary,8022.478616970916,8720.085453229256
2016-02-01,12,Rent,6010.714285714286,6010.714285714286
2016-02-01,12,Utilities,777.1754575820642,669.9788427431587
2016-02-01,12,Security,295.2741806935055,310.8149270457953
2016-02-01,12,Stationery,188.04303086270613,155.40746352289764
2016-02-01,12,Marketing,1470.154604926612,1709.4820987518742
2016-02-01,12,Other expenses,862.5114225520821,777.0373176144883
2016-03-01,12,Salary,11206.60486959562,9497.122770843745
2016-03-01,12,Rent,6010.714285714286,6010.714285714286
2016-03-01,12,Utilities,703.9612747668324,628.5368524703861
2016-03-01,12,Security,428.3029694691059,366.0709140761589
2016-03-01,12,Stationery,214.32415969402285,184.76220663277832
2016-03-01,12,Marketing,1595.5166255017493,1813.0870744338058
2016-03-01,12,Other expenses,660.8270698912548,768.403569640994
2016-04-01,12,Salary,9645.623235987849,8461.073014024429
2016-04-01,12,Rent,6010.714285714286,6010.714285714286
2016-04-01,12,Utilities,674.6756016407396,607.8158573339997
2016-04-01,12,Security,301.6976891857853,331.53592218218165
2016-04-01,12,Stationery,132.19994897014493,151.95396433349993
2016-04-01,12,Marketing,2106.289155613673,1847.622066327783
2016-04-01,12,Other expenses,974.2321213290983,785.6710655879825
2016-05-01,12,Salary,8776.204815056968,8202.060574819598
2016-05-01,12,Rent,6010.714285714286,6010.714285714286
2016-05-01,12,Utilities,819.998847530596,773.5838184250905
2016-05-01,12,Security,321.5898445167162,334.98942137157934
2016-05-01,12,Stationery,184.6240666652024,186.4889562274772
2016-05-01,12,Marketing,1834.6714443675417,1467.7371554940335
2016-05-01,12,Other expenses,714.6153197661243,802.9385615349712
2016-06-01,12,Salary,8816.783430532392,7943.048135614768
2016-06-01,12,Rent,6010.714285714286,6010.714285714286
2016-06-01,12,Utilities,645.8043484173747,759.7698216674996
2016-06-01,12,Security,338.44292056097714,345.3499189397726
2016-06-01,12,Stationery,169.04878532101867,153.68071392819877
2016-06-01,12,Marketing,1869.8971360993985,1571.342131175965
2016-06-01,12,Other expenses,926.8328449546148,820.2060574819599
2016-07-01,12,Salary,9330.491434955304,8720.085453229256
2016-07-01,12,Rent,6010.714285714286,6010.714285714286
2016-07-01,12,Utilities,828.1491056175745,759.7698216674996
2016-07-01,12,Security,373.21965739821223,369.52441326555663
2016-07-01,12,Stationery,174.26356909700925,150.22721473880108
2016-07-01,12,Marketing,1847.6220663277827,1847.622066327783
2016-07-01,12,Other expenses,1104.4290407693927,897.9097892434087
2016-08-01,12,Salary,6898.364630821956,7338.685777470167
2016-08-01,12,Rent,6010.714285714286,6010.714285714286
2016-08-01,12,Utilities,737.8055668229301,752.8628232887041
2016-08-01,12,Security,273.2408558651481,297.0009302882044
2016-08-01,12,Stationery,232.334157966732,198.57620339036922
2016-08-01,12,Marketing,1959.1700901453296,1605.8771230699424
2016-08-01,12,Other expenses,1016.1921364802806,923.8110331638915
2016-09-01,12,Salary,10598.789012261617,8547.41049375937
2016-09-01,12,Rent,6010.714285714286,6010.714285714286
2016-09-01,12,Utilities,565.6831672233474,621.6298540915906
2016-09-01,12,Security,444.810695594427,386.79190921254525
2016-09-01,12,Stationery,213.70252983993126,179.58195784868172
2016-09-01,12,Marketing,1965.9044135646554,1709.4820987518742
2016-09-01,12,Other expenses,713.579270009305,820.2060574819599
2016-10-01,12,Salary,6910.4518779848495,7511.360736940053
2016-10-01,12,Rent,6010.714285714286,6010.714285714286
2016-10-01,12,Utilities,599.9418791821729,594.0018605764088
2016-10-01,12,Security,376.9149015308678,352.256917318568
2016-10-01,12,Stationery,220.54045823493877,177.85520825398288
2016-10-01,12,Marketing,1849.348815922482,1761.28458659284
2016-10-01,12,Other expenses,949.7122770843747,863.3747973494314
2016-11-01,12,Salary,9268.328449546145,8202.060574819598
2016-11-01,12,Rent,6010.714285714286,6010.714285714286
2016-11-01,12,Utilities,602.9809584688429,621.6298540915906
2016-11-01,12,Security,353.46564203485724,397.15240678073843
2016-11-01,12,Stationery,156.96153815812661,174.40170906458513
2016-11-01,12,Marketing,1674.947106857897,1674.9471068578969
2016-11-01,12,Other expenses,829.2714928541288,975.6135210048575
2016-12-01,12,Salary,8537.049996191177,8288.398054554542
2016-12-01,12,Rent,6010.714285714286,6010.714285714286
2016-12-01,12,Utilities,648.152727866165,635.4438508491814
2016-12-01,12,Security,386.34295431792356,341.89641975037483
2016-12-01,12,Stationery,155.58013848236752,183.03545703807944
2016-12-01,12,Marketing,2070.0274141249965,1916.6920501157376
